bytes: 34811
count,timestamp,vane,wing,roll,pitch,yaw,lat,lon,speed,drag,lift,thrust,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,hours,min,sec
125,46857836,-170.6,0.0,-0.2,-0.1,334.9,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.49,55,67,247
126,46857933,-170.6,0.0,-0.0,-0.1,335.2,0.000000,0.000000,0.00,0.0,0.0,1.2,0.01,-0.00,1.00,-0.02,0.65,-0.49,55,67,247
127,46858031,-170.6,0.0,0.0,-0.1,335.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.42,55,67,247
128,46858128,-170.6,0.0,0.0,-0.1,335.5,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.42,55,67,247
129,46858225,-170.6,0.0,-0.1,-0.1,335.6,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
130,46858323,-170.6,0.0,-0.1,-0.2,335.7,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
131,46858420,-170.6,0.0,-0.2,-0.2,335.6,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
132,46858517,-170.6,0.0,-0.3,-0.3,335.5,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
133,46858615,-170.5,0.0,-0.3,-0.3,335.4,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
134,46858712,-170.5,0.0,-0.3,-0.2,335.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.42,55,67,247
135,46858810,-170.5,0.0,-0.3,-0.2,335.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
136,46858907,-170.5,0.0,-0.3,-0.3,335.1,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.49,55,67,247
137,46859004,-170.5,0.0,-0.4,-0.3,335.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
138,46859102,-170.5,0.0,-0.3,-0.3,334.8,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
139,46859199,-170.5,0.0,-0.3,-0.3,334.7,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.56,55,67,247
140,46859296,-170.5,0.0,-0.3,-0.3,334.6,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.42,55,67,247
141,46859394,-170.5,0.0,-0.1,-0.2,334.9,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.16,0.65,-0.49,55,67,247
142,46859491,-170.5,0.0,0.0,-0.1,335.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
143,46859588,-170.5,0.0,-0.0,-0.1,335.1,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
144,46859686,-170.5,0.0,-0.1,-0.1,335.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
145,46859783,-170.5,0.0,-0.1,-0.1,335.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
146,46859880,-170.5,0.0,-0.2,-0.2,335.2,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.42,55,67,247
147,46859978,-170.5,0.0,-0.3,-0.2,335.1,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.16,0.65,-0.42,55,67,247
148,46860075,-170.5,0.0,-0.3,-0.2,335.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.49,55,67,247
149,46860173,-170.5,0.0,-0.3,-0.2,335.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.72,-0.49,55,67,247
150,46860270,-170.5,0.0,-0.3,-0.2,334.9,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
151,46860367,-170.5,0.0,-0.2,-0.2,334.9,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.42,55,67,247
152,46860465,-170.5,0.0,-0.2,-0.2,334.9,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
